hero_1_id,hero_1_name,type,hero_2_id,hero_2_name,match_count,win_count,win_rate,advantage
31,Lich,with,74,Invoker,3537365,1981380,0.5601,-0.00747
31,Lich,with,68,Ancient Apparition,3537365,1981380,0.5601,-0.00758
31,Lich,with,54,Lifestealer,3537365,1981380,0.5601,-0.00846
31,Lich,with,101,Skywrath Mage,3537365,1981380,0.5601,-0.00856
31,Lich,with,94,Medusa,3537365,1981380,0.5601,-0.00865
31,Lich,with,25,Lina,3537365,1981380,0.5601,-0.0089
31,Lich,with,135,Dawnbreaker,3537365,1981380,0.5601,-0.00953
31,Lich,with,86,Rubick,3537365,1981380,0.5601,-0.00959
31,Lich,with,64,Jakiro,3537365,1981380,0.5601,-0.00998
31,Lich,with,19,Tiny,3537365,1981380,0.5601,-0.01129
31,Lich,with,32,Riki,3537365,1981380,0.5601,-0.01171
31,Lich,with,39,Queen of Pain,3537365,1981380,0.5601,-0.01215
31,Lich,with,18,Sven,3537365,1981380,0.5601,-0.01254
31,Lich,with,29,Tidehunter,3537365,1981380,0.5601,-0.01281
31,Lich,with,46,Templar Assassin,3537365,1981380,0.5601,-0.01286
31,Lich,with,129,Mars,3537365,1981380,0.5601,-0.01288
31,Lich,with,26,Lion,3537365,1981380,0.5601,-0.01306
31,Lich,with,105,Techies,3537365,1981380,0.5601,-0.01313
31,Lich,with,7,Earthshaker,3537365,1981380,0.5601,-0.0132
31,Lich,with,73,Alchemist,3537365,1981380,0.5601,-0.01374
31,Lich,with,69,Doom,3537365,1981380,0.5601,-0.01386
31,Lich,with,50,Dazzle,3537365,1981380,0.5601,-0.01503
31,Lich,with,98,Timbersaw,3537365,1981380,0.5601,-0.01514
31,Lich,with,131,Ringmaster,3537365,1981380,0.5601,-0.01572
31,Lich,with,112,Winter Wyvern,3537365,1981380,0.5601,-0.01604
31,Lich,with,30,Witch Doctor,3537365,1981380,0.5601,-0.01606
31,Lich,with,96,Centaur Warrunner,3537365,1981380,0.5601,-0.01756
31,Lich,with,97,Magnus,3537365,1981380,0.5601,-0.01822
31,Lich,with,5,Crystal Maiden,3537365,1981380,0.5601,-0.021
31,Lich,with,38,Beastmaster,3537365,1981380,0.5601,-0.02427
31,Lich,with,111,Oracle,3537365,1981380,0.5601,-0.02444
31,Lich,with,16,Sand King,3537365,1981380,0.5601,-0.0252
31,Lich,with,120,Pangolier,3537365,1981380,0.5601,-0.02702
31,Lich,with,51,Clockwerk,3537365,1981380,0.5601,-0.02802
31,Lich,with,128,Snapfire,3537365,1981380,0.5601,-0.02859
32,Riki,vs,92,Visage,1887025,967909,0.5129,0.06136
32,Riki,vs,33,Enigma,1887025,967909,0.5129,0.05892
32,Riki,vs,110,Phoenix,1887025,967909,0.5129,0.05582
32,Riki,vs,89,Naga Siren,1887025,967909,0.5129,0.04853
32,Riki,vs,111,Oracle,1887025,967909,0.5129,0.04554
32,Riki,vs,70,Ursa,1887025,967909,0.5129,0.04362
32,Riki,vs,8,Juggernaut,1887025,967909,0.5129,0.03948
32,Riki,vs,126,Void Spirit,1887025,967909,0.5129,0.03921
32,Riki,vs,121,Grimstroke,1887025,967909,0.5129,0.03404
32,Riki,vs,93,Slark,1887025,967909,0.5129,0.03363
32,Riki,vs,50,Dazzle,1887025,967909,0.5129,0.03319
32,Riki,vs,94,Medusa,1887025,967909,0.5129,0.03271
32,Riki,vs,39,Queen of Pain,1887025,967909,0.5129,0.03177
32,Riki,vs,95,Troll Warlord,1887025,967909,0.5129,0.02773
32,Riki,vs,63,Weaver,1887025,967909,0.5129,0.02639
32,Riki,vs,101,Skywrath Mage,1887025,967909,0.5129,0.02615
32,Riki,vs,41,Faceless Void,1887025,967909,0.5129,0.02607
32,Riki,vs,1,Anti-Mage,1887025,967909,0.5129,0.02563
32,Riki,vs,107,Earth Spirit,1887025,967909,0.5129,0.02389
32,Riki,vs,82,Meepo,1887025,967909,0.5129,0.02029
32,Riki,vs,145,Kez,1887025,967909,0.5129,0.01954
32,Riki,vs,90,Keeper of the Light,1887025,967909,0.5129,0.01921
32,Riki,vs,54,Lifestealer,1887025,967909,0.5129,0.01756
32,Riki,vs,73,Alchemist,1887025,967909,0.5129,0.01562
32,Riki,vs,71,Spirit Breaker,1887025,967909,0.5129,0.01561
32,Riki,vs,10,Morphling,1887025,967909,0.5129,0.01508
32,Riki,vs,86,Rubick,1887025,967909,0.5129,0.01472
32,Riki,vs,78,Brewmaster,1887025,967909,0.5129,0.01466
32,Riki,vs,74,Invoker,1887025,967909,0.5129,0.01304
32,Riki,vs,56,Clinkz,1887025,967909,0.5129,0.01288
32,Riki,vs,51,Clockwerk,1887025,967909,0.5129,0.01276
32,Riki,vs,128,Snapfire,1887025,967909,0.5129,0.0127
32,Riki,vs,85,Undying,1887025,967909,0.5129,0.01083
32,Riki,vs,13,Puck,1887025,967909,0.5129,0.01026
32,Riki,vs,104,Legion Commander,1887025,967909,0.5129,0.00973
32,Riki,vs,75,Silencer,1887025,967909,0.5129,0.00913
32,Riki,vs,26,Lion,1887025,967909,0.5129,0.0085
32,Riki,vs,129,Mars,1887025,967909,0.5129,0.00828
32,Riki,vs,17,Storm Spirit,1887025,967909,0.5129,0.00759
32,Riki,vs,47,Viper,1887025,967909,0.5129,0.00688
32,Riki,vs,135,Dawnbreaker,1887025,967909,0.5129,0.00661
32,Riki,vs,30,Witch Doctor,1887025,967909,0.5129,0.00636
32,Riki,vs,29,Tidehunter,1887025,967909,0.5129,0.00547
32,Riki,vs,3,Bane,1887025,967909,0.5129,0.00476
32,Riki,vs,40,Venomancer,1887025,967909,0.5129,0.00466
32,Riki,vs,76,Outworld Destroyer,1887025,967909,0.5129,0.00415
32,Riki,vs,23,Kunkka,1887025,967909,0.5129,0.00385
32,Riki,vs,9,Mirana,1887025,967909,0.5129,0.00373
32,Riki,vs,123,Hoodwink,1887025,967909,0.5129,0.0027
32,Riki,vs,55,Dark Seer,1887025,967909,0.5129,0.00253
32,Riki,vs,34,Tinker,1887025,967909,0.5129,0.00246
32,Riki,vs,96,Centaur Warrunner,1887025,967909,0.5129,0.00244
32,Riki,vs,102,Abaddon,1887025,967909,0.5129,0.00237
32,Riki,vs,61,Broodmother,1887025,967909,0.5129,0.00191
32,Riki,vs,81,Chaos Knight,1887025,967909,0.5129,0.00178
32,Riki,vs,109,Terrorblade,1887025,967909,0.5129,0.00153
32,Riki,vs,108,Underlord,1887025,967909,0.5129,0.00092
32,Riki,vs,25,Lina,1887025,967909,0.5129,0.00053
32,Riki,vs,62,Bounty Hunter,1887025,967909,0.5129,0.00038
32,Riki,vs,120,Pangolier,1887025,967909,0.5129,-0.00039
32,Riki,vs,21,Windranger,1887025,967909,0.5129,-0.0004
32,Riki,vs,45,Pugna,1887025,967909,0.5129,-0.00042
32,Riki,vs,68,Ancient Apparition,1887025,967909,0.5129,-0.00062
32,Riki,vs,5,Crystal Maiden,1887025,967909,0.5129,-0.00062
32,Riki,vs,105,Techies,1887025,967909,0.5129,-0.00071
32,Riki,vs,97,Magnus,1887025,967909,0.5129,-0.00143
32,Riki,vs,136,Marci,1887025,967909,0.5129,-0.00161
32,Riki,vs,106,Ember Spirit,1887025,967909,0.5129,-0.00298
32,Riki,vs,14,Pudge,1887025,967909,0.5129,-0.00321
32,Riki,vs,100,Tusk,1887025,967909,0.5129,-0.0033
32,Riki,vs,27,Shadow Shaman,1887025,967909,0.5129,-0.00375
32,Riki,vs,38,Beastmaster,1887025,967909,0.5129,-0.0039
32,Riki,vs,43,Death Prophet,1887025,967909,0.5129,-0.0044
32,Riki,vs,64,Jakiro,1887025,967909,0.5129,-0.0049
32,Riki,vs,79,Shadow Demon,1887025,967909,0.5129,-0.00517
32,Riki,vs,28,Slardar,1887025,967909,0.5129,-0.00518
32,Riki,vs,59,Huskar,1887025,967909,0.5129,-0.00563
32,Riki,vs,35,Sniper,1887025,967909,0.5129,-0.007
32,Riki,vs,49,Dragon Knight,1887025,967909,0.5129,-0.00732
32,Riki,vs,2,Axe,1887025,967909,0.5129,-0.00768
32,Riki,vs,69,Doom,1887025,967909,0.5129,-0.00791
32,Riki,vs,31,Lich,1887025,967909,0.5129,-0.00804
32,Riki,vs,77,Lycan,1887025,967909,0.5129,-0.00904
32,Riki,vs,137,Primal Beast,1887025,967909,0.5129,-0.00906
32,Riki,vs,12,Phantom Lancer,1887025,967909,0.5129,-0.01005
32,Riki,vs,53,Nature's Prophet,1887025,967909,0.5129,-0.01096
32,Riki,vs,138,Muerta,1887025,967909,0.5129,-0.01177
32,Riki,vs,84,Ogre Magi,1887025,967909,0.5129,-0.01214
32,Riki,vs,131,Ringmaster,1887025,967909,0.5129,-0.01229
32,Riki,vs,83,Treant Protector,1887025,967909,0.5129,-0.0127
32,Riki,vs,58,Enchantress,1887025,967909,0.5129,-0.01286
32,Riki,vs,52,Leshrac,1887025,967909,0.5129,-0.01336
32,Riki,vs,98,Timbersaw,1887025,967909,0.5129,-0.01345
32,Riki,vs,112,Winter Wyvern,1887025,967909,0.5129,-0.014
32,Riki,vs,16,Sand King,1887025,967909,0.5129,-0.01484
32,Riki,vs,48,Luna,1887025,967909,0.5129,-0.01484
32,Riki,vs,91,Io,1887025,967909,0.5129,-0.01498
32,Riki,vs,37,Warlock,1887025,967909,0.5129,-0.01566
32,Riki,vs,65,Batrider,1887025,967909,0.5129,-0.01659
32,Riki,vs,87,Disruptor,1887025,967909,0.5129,-0.01669
32,Riki,vs,7,Earthshaker,1887025,967909,0.5129,-0.01726
32,Riki,vs,88,Nyx Assassin,1887025,967909,0.5129,-0.01745
32,Riki,vs,114,Monkey King,1887025,967909,0.5129,-0.01768
32,Riki,vs,4,Bloodseeker,1887025,967909,0.5129,-0.01794
32,Riki,vs,119,Dark Willow,1887025,967909,0.5129,-0.01814
32,Riki,vs,46,Templar Assassin,1887025,967909,0.5129,-0.01886
32,Riki,vs,99,Bristleback,1887025,967909,0.5129,-0.0197
32,Riki,vs,44,Phantom Assassin,1887025,967909,0.5129,-0.02153
32,Riki,vs,60,Night Stalker,1887025,967909,0.5129,-0.0221
32,Riki,vs,67,Spectre,1887025,967909,0.5129,-0.02277
32,Riki,vs,36,Necrophos,1887025,967909,0.5129,-0.02291
32,Riki,vs,11,Shadow Fiend,1887025,967909,0.5129,-0.02301
32,Riki,vs,20,Vengeful Spirit,1887025,967909,0.5129,-0.02367
32,Riki,vs,113,Arc Warden,1887025,967909,0.5129,-0.02391
32,Riki,vs,42,Wraith King,1887025,967909,0.5129,-0.02398
32,Riki,vs,6,Drow Ranger,1887025,967909,0.5129,-0.02431
32,Riki,vs,72,Gyrocopter,1887025,967909,0.5129,-0.02526
32,Riki,vs,15,Razor,1887025,967909,0.5129,-0.02632
32,Riki,vs,80,Lone Druid,1887025,967909,0.5129,-0.02685
32,Riki,vs,103,Elder Titan,1887025,967909,0.5129,-0.02943
32,Riki,vs,22,Zeus,1887025,967909,0.5129,-0.03503
32,Riki,vs,18,Sven,1887025,967909,0.5129,-0.03972
32,Riki,vs,19,Tiny,1887025,967909,0.5129,-0.04416
32,Riki,vs,57,Omniknight,1887025,967909,0.5129,-0.04972
32,Riki,vs,66,Chen,1887025,967909,0.5129,-0.06576
32,Riki,with,80,Lone Druid,1887025,967909,0.5129,0.0499
32,Riki,with,55,Dark Seer,1887025,967909,0.5129,0.04706
32,Riki,with,128,Snapfire,1887025,967909,0.5129,0.03452
32,Riki,with,73,Alchemist,1887025,967909,0.5129,0.03238
32,Riki,with,95,Troll Warlord,1887025,967909,0.5129,0.02933
32,Riki,with,36,Necrophos,1887025,967909,0.5129,0.02907
32,Riki,with,91,Io,1887025,967909,0.5129,0.02895
32,Riki,with,18,Sven,1887025,967909,0.5129,0.02858
32,Riki,with,16,Sand King,1887025,967909,0.5129,0.02691
32,Riki,with,33,Enigma,1887025,967909,0.5129,0.02687
32,Riki,with,89,Naga Siren,1887025,967909,0.5129,0.02667
32,Riki,with,57,Omniknight,1887025,967909,0.5129,0.02442
32,Riki,with,42,Wraith King,1887025,967909,0.5129,0.02065
32,Riki,with,48,Luna,1887025,967909,0.5129,0.02045
32,Riki,with,81,Chaos Knight,1887025,967909,0.5129,0.02009
32,Riki,with,110,Phoenix,1887025,967909,0.5129,0.02003
32,Riki,with,98,Timbersaw,1887025,967909,0.5129,0.01898
32,Riki,with,22,Zeus,1887025,967909,0.5129,0.01864
32,Riki,with,37,Warlock,1887025,967909,0.5129,0.01862
32,Riki,with,76,Outworld Destroyer,1887025,967909,0.5129,0.01789
32,Riki,with,104,Legion Commander,1887025,967909,0.5129,0.01672
32,Riki,with,94,Medusa,1887025,967909,0.5129,0.01647
32,Riki,with,138,Muerta,1887025,967909,0.5129,0.01616
32,Riki,with,30,Witch Doctor,1887025,967909,0.5129,0.01506
32,Riki,with,8,Juggernaut,1887025,967909,0.5129,0.01484
32,Riki,with,40,Venomancer,1887025,967909,0.5129,0.01347
32,Riki,with,35,Sniper,1887025,967909,0.5129,0.01324
32,Riki,with,34,Tinker,1887025,967909,0.5129,0.01312
32,Riki,with,77,Lycan,1887025,967909,0.5129,0.01287
32,Riki,with,21,Windranger,1887025,967909,0.5129,0.01268
32,Riki,with,83,Treant Protector,1887025,967909,0.5129,0.01234
32,Riki,with,23,Kunkka,1887025,967909,0.5129,0.0107
32,Riki,with,131,Ringmaster,1887025,967909,0.5129,0.0104
32,Riki,with,28,Slardar,1887025,967909,0.5129,0.01017
32,Riki,with,99,Bristleback,1887025,967909,0.5129,0.0095
32,Riki,with,137,Primal Beast,1887025,967909,0.5129,0.00927
32,Riki,with,64,Jakiro,1887025,967909,0.5129,0.00913
32,Riki,with,12,Phantom Lancer,1887025,967909,0.5129,0.00874
32,Riki,with,72,Gyrocopter,1887025,967909,0.5129,0.00862
32,Riki,with,93,Slark,1887025,967909,0.5129,0.00765
32,Riki,with,41,Faceless Void,1887025,967909,0.5129,0.0073
32,Riki,with,97,Magnus,1887025,967909,0.5129,0.00689
32,Riki,with,145,Kez,1887025,967909,0.5129,0.00658
32,Riki,with,52,Leshrac,1887025,967909,0.5129,0.00538
32,Riki,with,85,Undying,1887025,967909,0.5129,0.00536
32,Riki,with,15,Razor,1887025,967909,0.5129,0.00487
32,Riki,with,101,Skywrath Mage,1887025,967909,0.5129,0.00456
32,Riki,with,20,Vengeful Spirit,1887025,967909,0.5129,0.00439
32,Riki,with,1,Anti-Mage,1887025,967909,0.5129,0.00432
32,Riki,with,38,Beastmaster,1887025,967909,0.5129,0.00385
32,Riki,with,61,Broodmother,1887025,967909,0.5129,0.00354
32,Riki,with,86,Rubick,1887025,967909,0.5129,0.00353
32,Riki,with,69,Doom,1887025,967909,0.5129,0.00326
32,Riki,with,11,Shadow Fiend,1887025,967909,0.5129,0.00292
32,Riki,with,4,Bloodseeker,1887025,967909,0.5129,0.00261
32,Riki,with,123,Hoodwink,1887025,967909,0.5129,0.0025
32,Riki,with,114,Monkey King,1887025,967909,0.5129,0.00226
32,Riki,with,102,Abaddon,1887025,967909,0.5129,0.00197
32,Riki,with,92,Visage,1887025,967909,0.5129,0.00062
32,Riki,with,47,Viper,1887025,967909,0.5129,0.00053
32,Riki,with,113,Arc Warden,1887025,967909,0.5129,-4e-05
32,Riki,with,7,Earthshaker,1887025,967909,0.5129,-8e-05
32,Riki,with,54,Lifestealer,1887025,967909,0.5129,-0.00034
32,Riki,with,74,Invoker,1887025,967909,0.5129,-0.00035
32,Riki,with,105,Techies,1887025,967909,0.5129,-0.00201
32,Riki,with,5,Crystal Maiden,1887025,967909,0.5129,-0.00288
32,Riki,with,51,Clockwerk,1887025,967909,0.5129,-0.0029
32,Riki,with,112,Winter Wyvern,1887025,967909,0.5129,-0.00292
32,Riki,with,75,Silencer,1887025,967909,0.5129,-0.00295
32,Riki,with,19,Tiny,1887025,967909,0.5129,-0.00317
32,Riki,with,25,Lina,1887025,967909,0.5129,-0.00478
32,Riki,with,14,Pudge,1887025,967909,0.5129,-0.0049
32,Riki,with,50,Dazzle,1887025,967909,0.5129,-0.00491
32,Riki,with,49,Dragon Knight,1887025,967909,0.5129,-0.005
32,Riki,with,68,Ancient Apparition,1887025,967909,0.5129,-0.00546
32,Riki,with,100,Tusk,1887025,967909,0.5129,-0.00551
32,Riki,with,84,Ogre Magi,1887025,967909,0.5129,-0.00603
32,Riki,with,103,Elder Titan,1887025,967909,0.5129,-0.00635
32,Riki,with,29,Tidehunter,1887025,967909,0.5129,-0.00669
32,Riki,with,79,Shadow Demon,1887025,967909,0.5129,-0.00728
32,Riki,with,70,Ursa,1887025,967909,0.5129,-0.00769
32,Riki,with,129,Mars,1887025,967909,0.5129,-0.00876
32,Riki,with,53,Nature's Prophet,1887025,967909,0.5129,-0.00927
32,Riki,with,82,Meepo,1887025,967909,0.5129,-0.00929
32,Riki,with,71,Spirit Breaker,1887025,967909,0.5129,-0.00989
32,Riki,with,9,Mirana,1887025,967909,0.5129,-0.00993
32,Riki,with,39,Queen of Pain,1887025,967909,0.5129,-0.01103
32,Riki,with,67,Spectre,1887025,967909,0.5129,-0.01116
32,Riki,with,66,Chen,1887025,967909,0.5129,-0.01229
32,Riki,with,43,Death Prophet,1887025,967909,0.5129,-0.0124
32,Riki,with,31,Lich,1887025,967909,0.5129,-0.01271
32,Riki,with,26,Lion,1887025,967909,0.5129,-0.01294
32,Riki,with,107,Earth Spirit,1887025,967909,0.5129,-0.0134
32,Riki,with,96,Centaur Warrunner,1887025,967909,0.5129,-0.01344
32,Riki,with,6,Drow Ranger,1887025,967909,0.5129,-0.01365
32,Riki,with,44,Phantom Assassin,1887025,967909,0.5129,-0.01379
32,Riki,with,2,Axe,1887025,967909,0.5129,-0.01405
32,Riki,with,87,Disruptor,1887025,967909,0.5129,-0.01447
32,Riki,with,46,Templar Assassin,1887025,967909,0.5129,-0.01574
32,Riki,with,10,Morphling,1887025,967909,0.5129,-0.01589
32,Riki,with,27,Shadow Shaman,1887025,967909,0.5129,-0.01603
32,Riki,with,78,Brewmaster,1887025,967909,0.5129,-0.01606
32,Riki,with,63,Weaver,1887025,967909,0.5129,-0.01766
32,Riki,with,90,Keeper of the Light,1887025,967909,0.5129,-0.01783
32,Riki,with,106,Ember Spirit,1887025,967909,0.5129,-0.01857
32,Riki,with,56,Clinkz,1887025,967909,0.5129,-0.01879
32,Riki,with,119,Dark Willow,1887025,967909,0.5129,-0.01951
32,Riki,with,58,Enchantress,1887025,967909,0.5129,-0.02057
32,Riki,with,45,Pugna,1887025,967909,0.5129,-0.02166
32,Riki,with,109,Terrorblade,1887025,967909,0.5129,-0.02207
32,Riki,with,135,Dawnbreaker,1887025,967909,0.5129,-0.02241
32,Riki,with,108,Underlord,1887025,967909,0.5129,-0.02261
32,Riki,with,126,Void Spirit,1887025,967909,0.5129,-0.02623
32,Riki,with,111,Oracle,1887025,967909,0.5129,-0.02632
32,Riki,with,120,Pangolier,1887025,967909,0.5129,-0.02691
32,Riki,with,60,Night Stalker,1887025,967909,0.5129,-0.02834
32,Riki,with,13,Puck,1887025,967909,0.5129,-0.0287
32,Riki,with,65,Batrider,1887025,967909,0.5129,-0.02937
32,Riki,with,121,Grimstroke,1887025,967909,0.5129,-0.02959
32,Riki,with,136,Marci,1887025,967909,0.5129,-0.03197
32,Riki,with,59,Huskar,1887025,967909,0.5129,-0.03375
32,Riki,with,17,Storm Spirit,1887025,967909,0.5129,-0.0392
32,Riki,with,62,Bounty Hunter,1887025,967909,0.5129,-0.04574
32,Riki,with,88,Nyx Assassin,1887025,967909,0.5129,-0.04652
32,Riki,with,3,Bane,1887025,967909,0.5129,-0.07387
33,Enigma,vs,107,Earth Spirit,1494094,743246,0.4975,0.07696
33,Enigma,vs,66,Chen,1494094,743246,0.4975,0.06832
33,Enigma,vs,137,Primal Beast,1494094,743246,0.4975,0.05501
33,Enigma,vs,73,Alchemist,1494094,743246,0.4975,0.0507
33,Enigma,vs,58,Enchantress,1494094,743246,0.4975,0.04822
33,Enigma,vs,60,Night Stalker,1494094,743246,0.4975,0.04798
33,Enigma,vs,63,Weaver,1494094,743246,0.4975,0.04447
33,Enigma,vs,62,Bounty Hunter,1494094,743246,0.4975,0.04246
33,Enigma,vs,129,Mars,1494094,743246,0.4975,0.03836
33,Enigma,vs,120,Pangolier,1494094,743246,0.4975,0.03569
33,Enigma,vs,18,Sven,1494094,743246,0.4975,0.03535
33,Enigma,vs,49,Dragon Knight,1494094,743246,0.4975,0.03276
33,Enigma,vs,6,Drow Ranger,1494094,743246,0.4975,0.02977
33,Enigma,vs,65,Batrider,1494094,743246,0.4975,0.02848
33,Enigma,vs,136,Marci,1494094,743246,0.4975,0.02747
33,Enigma,vs,82,Meepo,1494094,743246,0.4975,0.02736
33,Enigma,vs,90,Keeper of the Light,1494094,743246,0.4975,0.02728
33,Enigma,vs,97,Magnus,1494094,743246,0.4975,0.02664
33,Enigma,vs,17,Storm Spirit,1494094,743246,0.4975,0.02566
33,Enigma,vs,77,Lycan,1494094,743246,0.4975,0.02403
33,Enigma,vs,69,Doom,1494094,743246,0.4975,0.02317
33,Enigma,vs,28,Slardar,1494094,743246,0.4975,0.02289
33,Enigma,vs,40,Venomancer,1494094,743246,0.4975,0.02274
33,Enigma,vs,106,Ember Spirit,1494094,743246,0.4975,0.02209
33,Enigma,vs,128,Snapfire,1494094,743246,0.4975,0.02178
33,Enigma,vs,71,Spirit Breaker,1494094,743246,0.4975,0.02069
33,Enigma,vs,16,Sand King,1494094,743246,0.4975,0.02024
33,Enigma,vs,84,Ogre Magi,1494094,743246,0.4975,0.01894
33,Enigma,vs,38,Beastmaster,1494094,743246,0.4975,0.01718
33,Enigma,vs,108,Underlord,1494094,743246,0.4975,0.01599
33,Enigma,vs,93,Slark,1494094,743246,0.4975,0.01471
33,Enigma,vs,34,Tinker,1494094,743246,0.4975,0.01453
33,Enigma,vs,41,Faceless Void,1494094,743246,0.4975,0.01415
33,Enigma,vs,91,Io,1494094,743246,0.4975,0.0141
33,Enigma,vs,39,Queen of Pain,1494094,743246,0.4975,0.01385
33,Enigma,vs,31,Lich,1494094,743246,0.4975,0.01303
33,Enigma,vs,19,Tiny,1494094,743246,0.4975,0.01292
33,Enigma,vs,27,Shadow Shaman,1494094,743246,0.4975,0.01232
33,Enigma,vs,14,Pudge,1494094,743246,0.4975,0.01186
33,Enigma,vs,54,Lifestealer,1494094,743246,0.4975,0.01164
33,Enigma,vs,123,Hoodwink,1494094,743246,0.4975,0.01078
33,Enigma,vs,76,Outworld Destroyer,1494094,743246,0.4975,0.01023
33,Enigma,vs,9,Mirana,1494094,743246,0.4975,0.00981
33,Enigma,vs,109,Terrorblade,1494094,743246,0.4975,0.00961
33,Enigma,vs,30,Witch Doctor,1494094,743246,0.4975,0.00943
33,Enigma,vs,20,Vengeful Spirit,1494094,743246,0.4975,0.00941
33,Enigma,vs,81,Chaos Knight,1494094,743246,0.4975,0.00885
33,Enigma,vs,100,Tusk,1494094,743246,0.4975,0.00877
33,Enigma,vs,83,Treant Protector,1494094,743246,0.4975,0.00837
33,Enigma,vs,44,Phantom Assassin,1494094,743246,0.4975,0.00755
33,Enigma,vs,2,Axe,1494094,743246,0.4975,0.0064
33,Enigma,vs,13,Puck,1494094,743246,0.4975,0.00634
33,Enigma,vs,78,Brewmaster,1494094,743246,0.4975,0.00574
33,Enigma,vs,23,Kunkka,1494094,743246,0.4975,0.00493
33,Enigma,vs,46,Templar Assassin,1494094,743246,0.4975,0.00421
33,Enigma,vs,95,Troll Warlord,1494094,743246,0.4975,0.00381
33,Enigma,vs,112,Winter Wyvern,1494094,743246,0.4975,0.00307
33,Enigma,vs,59,Huskar,1494094,743246,0.4975,0.00244
33,Enigma,vs,55,Dark Seer,1494094,743246,0.4975,0.0016
33,Enigma,vs,21,Windranger,1494094,743246,0.4975,0.00068
33,Enigma,vs,8,Juggernaut,1494094,743246,0.4975,0.00056
33,Enigma,vs,5,Crystal Maiden,1494094,743246,0.4975,0.00045
33,Enigma,vs,87,Disruptor,1494094,743246,0.4975,0.00038
33,Enigma,vs,101,Skywrath Mage,1494094,743246,0.4975,0.00023
33,Enigma,vs,1,Anti-Mage,1494094,743246,0.4975,-0.00029
33,Enigma,vs,67,Spectre,1494094,743246,0.4975,-0.00069
33,Enigma,vs,52,Leshrac,1494094,743246,0.4975,-0.00128
33,Enigma,vs,105,Techies,1494094,743246,0.4975,-0.00164
33,Enigma,vs,138,Muerta,1494094,743246,0.4975,-0.00169
33,Enigma,vs,121,Grimstroke,1494094,743246,0.4975,-0.00188
33,Enigma,vs,11,Shadow Fiend,1494094,743246,0.4975,-0.00194
33,Enigma,vs,70,Ursa,1494094,743246,0.4975,-0.00231
33,Enigma,vs,145,Kez,1494094,743246,0.4975,-0.00238
33,Enigma,vs,29,Tidehunter,1494094,743246,0.4975,-0.00245
33,Enigma,vs,102,Abaddon,1494094,743246,0.4975,-0.00256
33,Enigma,vs,12,Phantom Lancer,1494094,743246,0.4975,-0.00298
33,Enigma,vs,26,Lion,1494094,743246,0.4975,-0.00342
33,Enigma,vs,131,Ringmaster,1494094,743246,0.4975,-0.00522
33,Enigma,vs,25,Lina,1494094,743246,0.4975,-0.0054
33,Enigma,vs,68,Ancient Apparition,1494094,743246,0.4975,-0.00554
33,Enigma,vs,113,Arc Warden,1494094,743246,0.4975,-0.00583
33,Enigma,vs,85,Undying,1494094,743246,0.4975,-0.00709
33,Enigma,vs,45,Pugna,1494094,743246,0.4975,-0.00734
33,Enigma,vs,103,Elder Titan,1494094,743246,0.4975,-0.00735
33,Enigma,vs,111,Oracle,1494094,743246,0.4975,-0.00738
33,Enigma,vs,119,Dark Willow,1494094,743246,0.4975,-0.01007
33,Enigma,vs,48,Luna,1494094,743246,0.4975,-0.01076
33,Enigma,vs,36,Necrophos,1494094,743246,0.4975,-0.01084
33,Enigma,vs,75,Silencer,1494094,743246,0.4975,-0.0118
33,Enigma,vs,53,Nature's Prophet,1494094,743246,0.4975,-0.01188
33,Enigma,vs,43,Death Prophet,1494094,743246,0.4975,-0.01232
33,Enigma,vs,22,Zeus,1494094,743246,0.4975,-0.01295
33,Enigma,vs,96,Centaur Warrunner,1494094,743246,0.4975,-0.01348
33,Enigma,vs,64,Jakiro,1494094,743246,0.4975,-0.01382
33,Enigma,vs,74,Invoker,1494094,743246,0.4975,-0.01388
33,Enigma,vs,104,Legion Commander,1494094,743246,0.4975,-0.0142
33,Enigma,vs,37,Warlock,1494094,743246,0.4975,-0.01459
33,Enigma,vs,57,Omniknight,1494094,743246,0.4975,-0.01564
33,Enigma,vs,51,Clockwerk,1494094,743246,0.4975,-0.01616
33,Enigma,vs,7,Earthshaker,1494094,743246,0.4975,-0.01618
33,Enigma,vs,50,Dazzle,1494094,743246,0.4975,-0.01674
33,Enigma,vs,61,Broodmother,1494094,743246,0.4975,-0.01701
33,Enigma,vs,10,Morphling,1494094,743246,0.4975,-0.01784
33,Enigma,vs,88,Nyx Assassin,1494094,743246,0.4975,-0.01838
33,Enigma,vs,98,Timbersaw,1494094,743246,0.4975,-0.01938
33,Enigma,vs,35,Sniper,1494094,743246,0.4975,-0.01993
33,Enigma,vs,99,Bristleback,1494094,743246,0.4975,-0.02062
33,Enigma,vs,135,Dawnbreaker,1494094,743246,0.4975,-0.02131
33,Enigma,vs,47,Viper,1494094,743246,0.4975,-0.02304
33,Enigma,vs,114,Monkey King,1494094,743246,0.4975,-0.02461
33,Enigma,vs,94,Medusa,1494094,743246,0.4975,-0.02521
33,Enigma,vs,86,Rubick,1494094,743246,0.4975,-0.02921
33,Enigma,vs,89,Naga Siren,1494094,743246,0.4975,-0.02939
33,Enigma,vs,56,Clinkz,1494094,743246,0.4975,-0.03005
33,Enigma,vs,4,Bloodseeker,1494094,743246,0.4975,-0.03086
